,Zip Code,City,County,Zip Code Map
1957,95067,Scotts Valley,Santa Cruz,View Map
1958,95070,Saratoga,Santa Clara,View Map
1959,95071,Saratoga,Santa Clara,View Map
1960,95073,Soquel,Santa Cruz,View Map
1961,95075,Tres Pinos,San Benito,View Map
1962,95076,Watsonville,Santa Cruz,View Map
1963,95077,Watsonville,Santa Cruz,View Map
1964,95101,San Jose,Santa Clara,View Map
1965,95103,San Jose,Santa Clara,View Map
1966,95106,San Jose,Santa Clara,View Map
1967,95108,San Jose,Santa Clara,View Map
1968,95109,San Jose,Santa Clara,View Map
1969,95110,San Jose,Santa Clara,View Map
1970,95111,San Jose,Santa Clara,View Map
1971,95112,San Jose,Santa Clara,View Map
1972,95113,San Jose,Santa Clara,View Map
1973,95115,San Jose,Santa Clara,View Map
1974,95116,San Jose,Santa Clara,View Map
1975,95117,San Jose,Santa Clara,View Map
1976,95118,San Jose,Santa Clara,View Map
1977,95119,San Jose,Santa Clara,View Map
1978,95120,San Jose,Santa Clara,View Map
1979,95121,San Jose,Santa Clara,View Map
1980,95122,San Jose,Santa Clara,View Map
1981,95123,San Jose,Santa Clara,View Map
1982,95124,San Jose,Santa Clara,View Map
1983,95125,San Jose,Santa Clara,View Map
1984,95126,San Jose,Santa Clara,View Map
1985,95127,San Jose,Santa Clara,View Map
1986,95128,San Jose,Santa Clara,View Map
1987,95129,San Jose,Santa Clara,View Map
1988,95130,San Jose,Santa Clara,View Map
1989,95131,San Jose,Santa Clara,View Map
1990,95132,San Jose,Santa Clara,View Map
1991,95133,San Jose,Santa Clara,View Map
1992,95134,San Jose,Santa Clara,View Map
1993,95135,San Jose,Santa Clara,View Map
1994,95136,San Jose,Santa Clara,View Map
1995,95138,San Jose,Santa Clara,View Map
1996,95139,San Jose,Santa Clara,View Map
1997,95140,Mount Hamilton,Santa Clara,View Map
1998,95141,San Jose,Santa Clara,View Map
1999,95148,San Jose,Santa Clara,View Map
2000,95150,San Jose,Santa Clara,View Map
2001,95151,San Jose,Santa Clara,View Map
2002,95152,San Jose,Santa Clara,View Map
2003,95153,San Jose,Santa Clara,View Map
2004,95154,San Jose,Santa Clara,View Map
2005,95155,San Jose,Santa Clara,View Map
2006,95156,San Jose,Santa Clara,View Map
2007,95157,San Jose,Santa Clara,View Map
2008,95158,San Jose,Santa Clara,View Map
2009,95159,San Jose,Santa Clara,View Map
2010,95160,San Jose,Santa Clara,View Map
2011,95161,San Jose,Santa Clara,View Map
2012,95164,San Jose,Santa Clara,View Map
2013,95170,San Jose,Santa Clara,View Map
2014,95172,San Jose,Santa Clara,View Map
2015,95173,San Jose,Santa Clara,View Map
2016,95190,San Jose,Santa Clara,View Map
2017,95191,San Jose,Santa Clara,View Map
2018,95192,San Jose,Santa Clara,View Map
2019,95193,San Jose,Santa Clara,View Map
2020,95194,San Jose,Santa Clara,View Map
2021,95196,San Jose,Santa Clara,View Map
2022,95201,Stockton,San Joaquin,View Map
2023,95202,Stockton,San Joaquin,View Map
2024,95203,Stockton,San Joaquin,View Map
2025,95204,Stockton,San Joaquin,View Map
2026,95205,Stockton,San Joaquin,View Map
2027,95206,Stockton,San Joaquin,View Map
2028,95207,Stockton,San Joaquin,View Map
2029,95208,Stockton,San Joaquin,View Map
2030,95209,Stockton,San Joaquin,View Map
2031,95210,Stockton,San Joaquin,View Map
2032,95211,Stockton,San Joaquin,View Map
2033,95212,Stockton,San Joaquin,View Map
2034,95213,Stockton,San Joaquin,View Map
2035,95215,Stockton,San Joaquin,View Map
2036,95219,Stockton,San Joaquin,View Map
2037,95220,Acampo,San Joaquin,View Map
2038,95221,Altaville,Calaveras,View Map
2039,95222,Angels Camp,Calaveras,View Map
2040,95223,Arnold,Calaveras,View Map
2041,95224,Avery,Calaveras,View Map
2042,95225,Burson,Calaveras,View Map
2043,95226,Campo Seco,Calaveras,View Map
2044,95227,Clements,San Joaquin,View Map
2045,95228,Copperopolis,Calaveras,View Map
2046,95229,Douglas Flat,Calaveras,View Map
2047,95230,Farmington,San Joaquin,View Map
2048,95231,French Camp,San Joaquin,View Map
2049,95232,Glencoe,Calaveras,View Map
2050,95233,Hathaway Pines,Calaveras,View Map
2051,95234,Holt,San Joaquin,View Map
2052,95236,Linden,San Joaquin,View Map
2053,95237,Lockeford,San Joaquin,View Map
2054,95240,Lodi,San Joaquin,View Map
2055,95241,Lodi,San Joaquin,View Map
2056,95242,Lodi,San Joaquin,View Map
2057,95245,Mokelumne Hill,Calaveras,View Map
2058,95246,Mountain Ranch,Calaveras,View Map
2059,95247,Murphys,Calaveras,View Map
2060,95248,Rail Road Flat,Calaveras,View Map
2061,95249,San Andreas,Calaveras,View Map
2062,95250,Sheep Ranch,Calaveras,View Map
2063,95251,Vallecito,Calaveras,View Map
2064,95252,Valley Springs,Calaveras,View Map
2065,95253,Victor,San Joaquin,View Map
2066,95254,Wallace,Calaveras,View Map
2067,95255,West Point,Calaveras,View Map
2068,95257,Wilseyville,Calaveras,View Map
2069,95258,Woodbridge,San Joaquin,View Map
2070,95267,Stockton,San Joaquin,View Map
2071,95269,Stockton,San Joaquin,View Map
2072,95296,Stockton,San Joaquin,View Map
2073,95297,Stockton,San Joaquin,View Map
2074,95301,Atwater,Merced,View Map
2075,95303,Ballico,Merced,View Map
2076,95304,Tracy,San Joaquin,View Map
2077,95305,Big Oak Flat,Tuolumne,View Map
2078,95306,Catheys Valley,Mariposa,View Map
2079,95307,Ceres,Stanislaus,View Map
2080,95309,Chinese Camp,Tuolumne,View Map
2081,95310,Columbia,Tuolumne,View Map
2082,95311,Coulterville,Mariposa,View Map
2083,95312,Cressey,Merced,View Map
2084,95313,Crows Landing,Stanislaus,View Map
2085,95314,Dardanelle,Tuolumne,View Map
2086,95315,Delhi,Merced,View Map
2087,95316,Denair,Stanislaus,View Map
2088,95317,El Nido,Merced,View Map
2089,95318,El Portal,Mariposa,View Map
2090,95319,Empire,Stanislaus,View Map
2091,95320,Escalon,San Joaquin,View Map
2092,95321,Groveland,Tuolumne,View Map
2093,95322,Gustine,Merced,View Map
2094,95323,Hickman,Stanislaus,View Map
2095,95324,Hilmar,Merced,View Map
2096,95325,Hornitos,Mariposa,View Map
2097,95326,Hughson,Stanislaus,View Map
2098,95327,Jamestown,Tuolumne,View Map
2099,95328,Keyes,Stanislaus,View Map
2100,95329,La Grange,Stanislaus,View Map
2101,95330,Lathrop,San Joaquin,View Map
2102,95333,Le Grand,Merced,View Map
2103,95334,Livingston,Merced,View Map
2104,95335,Long Barn,Tuolumne,View Map
2105,95336,Manteca,San Joaquin,View Map
2106,95337,Manteca,San Joaquin,View Map
2107,95338,Mariposa,Mariposa,View Map
2108,95340,Merced,Merced,View Map
2109,95341,Merced,Merced,View Map
2110,95343,Merced,Merced,View Map
2111,95344,Merced,Merced,View Map
2112,95345,Midpines,Mariposa,View Map
2113,95346,Mi Wuk Village,Tuolumne,View Map
2114,95347,Moccasin,Tuolumne,View Map
2115,95348,Merced,Merced,View Map
2116,95350,Modesto,Stanislaus,View Map
2117,95351,Modesto,Stanislaus,View Map
2118,95352,Modesto,Stanislaus,View Map
2119,95353,Modesto,Stanislaus,View Map
2120,95354,Modesto,Stanislaus,View Map
2121,95355,Modesto,Stanislaus,View Map
2122,95356,Modesto,Stanislaus,View Map
2123,95357,Modesto,Stanislaus,View Map
2124,95358,Modesto,Stanislaus,View Map
2125,95360,Newman,Stanislaus,View Map
2126,95361,Oakdale,Stanislaus,View Map
2127,95363,Patterson,Stanislaus,View Map
2128,95364,Pinecrest,Tuolumne,View Map
2129,95365,Planada,Merced,View Map
2130,95366,Ripon,San Joaquin,View Map
2131,95367,Riverbank,Stanislaus,View Map
2132,95368,Salida,Stanislaus,View Map
2133,95369,Snelling,Merced,View Map
2134,95370,Sonora,Tuolumne,View Map
2135,95372,Soulsbyville,Tuolumne,View Map
2136,95373,Standard,Tuolumne,View Map
2137,95374,Stevinson,Merced,View Map
2138,95375,Strawberry,Tuolumne,View Map
2139,95376,Tracy,San Joaquin,View Map
2140,95377,Tracy,San Joaquin,View Map
2141,95378,Tracy,San Joaquin,View Map
2142,95379,Tuolumne,Tuolumne,View Map
2143,95380,Turlock,Stanislaus,View Map
2144,95381,Turlock,Stanislaus,View Map
2145,95382,Turlock,Stanislaus,View Map
2146,95383,Twain Harte,Tuolumne,View Map
2147,95385,Vernalis,San Joaquin,View Map
2148,95386,Waterford,Stanislaus,View Map
2149,95387,Westley,Stanislaus,View Map
2150,95388,Winton,Merced,View Map
2151,95389,Yosemite National Park,Mariposa,View Map
2152,95391,Tracy,San Joaquin,View Map
2153,95397,Modesto,Stanislaus,View Map
2154,95401,Santa Rosa,Sonoma,View Map
2155,95402,Santa Rosa,Sonoma,View Map
2156,95403,Santa Rosa,Sonoma,View Map
2157,95404,Santa Rosa,Sonoma,View Map
2158,95405,Santa Rosa,Sonoma,View Map
2159,95406,Santa Rosa,Sonoma,View Map
2160,95407,Santa Rosa,Sonoma,View Map
2161,95408,Santa Rosa,Sonoma,View Map
2162,95409,Santa Rosa,Sonoma,View Map
2163,95410,Albion,Mendocino,View Map
2164,95412,Annapolis,Sonoma,View Map
2165,95415,Boonville,Mendocino,View Map
2166,95416,Boyes Hot Springs,Sonoma,View Map
2167,95417,Branscomb,Mendocino,View Map
2168,95418,Calpella,Mendocino,View Map
2169,95419,Camp Meeker,Sonoma,View Map
2170,95420,Caspar,Mendocino,View Map
2171,95421,Cazadero,Sonoma,View Map
2172,95422,Clearlake,Lake,View Map
2173,95423,Clearlake Oaks,Lake,View Map
2174,95424,Clearlake Park,Lake,View Map
2175,95425,Cloverdale,Sonoma,View Map
2176,95426,Cobb,Lake,View Map
2177,95427,Comptche,Mendocino,View Map
2178,95428,Covelo,Mendocino,View Map
2179,95429,Dos Rios,Mendocino,View Map
2180,95430,Duncans Mills,Sonoma,View Map
2181,95431,Eldridge,Sonoma,View Map
2182,95432,Elk,Mendocino,View Map
2183,95433,El Verano,Sonoma,View Map
2184,95435,Finley,Lake,View Map
2185,95436,Forestville,Sonoma,View Map
2186,95437,Fort Bragg,Mendocino,View Map
2187,95439,Fulton,Sonoma,View Map
2188,95441,Geyserville,Sonoma,View Map
2189,95442,Glen Ellen,Sonoma,View Map
2190,95443,Glenhaven,Lake,View Map
2191,95444,Graton,Sonoma,View Map
2192,95445,Gualala,Mendocino,View Map
2193,95446,Guerneville,Sonoma,View Map
2194,95448,Healdsburg,Sonoma,View Map
2195,95449,Hopland,Mendocino,View Map
2196,95450,Jenner,Sonoma,View Map
2197,95451,Kelseyville,Lake,View Map
2198,95452,Kenwood,Sonoma,View Map
2199,95453,Lakeport,Lake,View Map
2200,95454,Laytonville,Mendocino,View Map
2201,95456,Littleriver,Mendocino,View Map
2202,95457,Lower Lake,Lake,View Map
2203,95458,Lucerne,Lake,View Map
2204,95459,Manchester,Mendocino,View Map
2205,95460,Mendocino,Mendocino,View Map
2206,95461,Middletown,Lake,View Map
2207,95462,Monte Rio,Sonoma,View Map
2208,95463,Navarro,Mendocino,View Map
2209,95464,Nice,Lake,View Map
2210,95465,Occidental,Sonoma,View Map
2211,95466,Philo,Mendocino,View Map
2212,95467,Hidden Valley Lake,Lake,View Map
2213,95468,Point Arena,Mendocino,View Map
2214,95469,Potter Valley,Mendocino,View Map
2215,95470,Redwood Valley,Mendocino,View Map
2216,95471,Rio Nido,Sonoma,View Map
2217,95472,Sebastopol,Sonoma,View Map
2218,95473,Sebastopol,Sonoma,View Map
2219,95476,Sonoma,Sonoma,View Map
2220,95480,Stewarts Point,Sonoma,View Map
2221,95481,Talmage,Mendocino,View Map
2222,95482,Ukiah,Mendocino,View Map
2223,95485,Upper Lake,Lake,View Map
2224,95486,Villa Grande,Sonoma,View Map
2225,95487,Vineburg,Sonoma,View Map
2226,95488,Westport,Mendocino,View Map
2227,95490,Willits,Mendocino,View Map
2228,95492,Windsor,Sonoma,View Map
2229,95493,Witter Springs,Lake,View Map
2230,95494,Yorkville,Mendocino,View Map
2231,95497,The Sea Ranch,Sonoma,View Map
2232,95501,Eureka,Humboldt,View Map
2233,95502,Eureka,Humboldt,View Map
2234,95503,Eureka,Humboldt,View Map
2235,95511,Alderpoint,Humboldt,View Map
2236,95514,Blocksburg,Humboldt,View Map
2237,95518,Arcata,Humboldt,View Map
2238,95519,Mckinleyville,Humboldt,View Map
2239,95521,Arcata,Humboldt,View Map
2240,95524,Bayside,Humboldt,View Map
2241,95525,Blue Lake,Humboldt,View Map
2242,95526,Bridgeville,Humboldt,View Map
2243,95527,Burnt Ranch,Trinity,View Map
2244,95528,Carlotta,Humboldt,View Map
2245,95531,Crescent City,Del Norte,View Map
2246,95532,Crescent City,Del Norte,View Map
2247,95534,Cutten,Humboldt,View Map
2248,95536,Ferndale,Humboldt,View Map
2249,95537,Fields Landing,Humboldt,View Map
2250,95538,Fort Dick,Del Norte,View Map
2251,95540,Fortuna,Humboldt,View Map
2252,95542,Garberville,Humboldt,View Map
2253,95543,Gasquet,Del Norte,View Map
2254,95545,Honeydew,Humboldt,View Map
2255,95546,Hoopa,Humboldt,View Map
2256,95547,Hydesville,Humboldt,View Map
2257,95548,Klamath,Del Norte,View Map
2258,95549,Kneeland,Humboldt,View Map
2259,95550,Korbel,Humboldt,View Map
2260,95551,Loleta,Humboldt,View Map
2261,95552,Mad River,Trinity,View Map
2262,95553,Miranda,Humboldt,View Map
2263,95554,Myers Flat,Humboldt,View Map
2264,95555,Orick,Humboldt,View Map
2265,95556,Orleans,Humboldt,View Map
2266,95558,Petrolia,Humboldt,View Map
2267,95559,Phillipsville,Humboldt,View Map
2268,95560,Redway,Humboldt,View Map
2269,95562,Rio Dell,Humboldt,View Map
2270,95563,Salyer,Trinity,View Map
2271,95564,Samoa,Humboldt,View Map
2272,95565,Scotia,Humboldt,View Map
2273,95567,Smith River,Del Norte,View Map
2274,95568,Somes Bar,Siskiyou,View Map
2275,95569,Redcrest,Humboldt,View Map
2276,95570,Trinidad,Humboldt,View Map
2277,95571,Weott,Humboldt,View Map
2278,95573,Willow Creek,Humboldt,View Map
2279,95585,Leggett,Mendocino,View Map
2280,95587,Piercy,Mendocino,View Map
2281,95589,Whitethorn,Humboldt,View Map
2282,95595,Zenia,Trinity,View Map
2283,95601,Amador City,Amador,View Map
2284,95602,Auburn,Placer,View Map
2285,95603,Auburn,Placer,View Map
2286,95604,Auburn,Placer,View Map
2287,95605,West Sacramento,Yolo,View Map
2288,95606,Brooks,Yolo,View Map
2289,95607,Capay,Yolo,View Map
2290,95608,Carmichael,Sacramento,View Map
2291,95609,Carmichael,Sacramento,View Map
2292,95610,Citrus Heights,Sacramento,View Map
2293,95611,Citrus Heights,Sacramento,View Map
2294,95612,Clarksburg,Yolo,View Map
2295,95613,Coloma,El Dorado,View Map
2296,95614,Cool,El Dorado,View Map
2297,95615,Courtland,Sacramento,View Map
2298,95616,Davis,Yolo,View Map
2299,95617,Davis,Yolo,View Map
2300,95618,Davis,Yolo,View Map
2301,95619,Diamond Springs,El Dorado,View Map
2302,95620,Dixon,Solano,View Map
2303,95621,Citrus Heights,Sacramento,View Map
2304,95623,El Dorado,El Dorado,View Map
2305,95624,Elk Grove,Sacramento,View Map
2306,95625,Elmira,Solano,View Map
2307,95626,Elverta,Sacramento,View Map
2308,95627,Esparto,Yolo,View Map
2309,95628,Fair Oaks,Sacramento,View Map
2310,95629,Fiddletown,Amador,View Map
2311,95630,Folsom,Sacramento,View Map
2312,95631,Foresthill,Placer,View Map
2313,95632,Galt,Sacramento,View Map
2314,95633,Garden Valley,El Dorado,View Map
2315,95634,Georgetown,El Dorado,View Map
2316,95635,Greenwood,El Dorado,View Map
2317,95636,Grizzly Flats,El Dorado,View Map
2318,95637,Guinda,Yolo,View Map
2319,95638,Herald,Sacramento,View Map
2320,95639,Hood,Sacramento,View Map
2321,95640,Ione,Amador,View Map
2322,95641,Isleton,Sacramento,View Map
2323,95642,Jackson,Amador,View Map
2324,95644,Kit Carson,Amador,View Map
2325,95645,Knights Landing,Yolo,View Map
2326,95646,Kirkwood,Alpine,View Map
2327,95648,Lincoln,Placer,View Map
2328,95650,Loomis,Placer,View Map
2329,95651,Lotus,El Dorado,View Map
2330,95652,Mcclellan,Sacramento,View Map
2331,95653,Madison,Yolo,View Map
2332,95654,Martell,Amador,View Map
2333,95655,Mather,Sacramento,View Map
2334,95656,Mount Aukum,El Dorado,View Map
2335,95658,Newcastle,Placer,View Map
2336,95659,Nicolaus,Sutter,View Map
2337,95660,North Highlands,Sacramento,View Map
2338,95661,Roseville,Placer,View Map
2339,95662,Orangevale,Sacramento,View Map
2340,95663,Penryn,Placer,View Map
2341,95664,Pilot Hill,El Dorado,View Map
2342,95665,Pine Grove,Amador,View Map
2343,95666,Pioneer,Amador,View Map
2344,95667,Placerville,El Dorado,View Map
2345,95668,Pleasant Grove,Sutter,View Map
2346,95669,Plymouth,Amador,View Map
2347,95670,Rancho Cordova,Sacramento,View Map
2348,95671,Represa,Sacramento,View Map
2349,95672,Rescue,El Dorado,View Map
2350,95673,Rio Linda,Sacramento,View Map
2351,95674,Rio Oso,Sutter,View Map
2352,95675,River Pines,Amador,View Map
2353,95676,Robbins,Sutter,View Map
2354,95677,Rocklin,Placer,View Map
2355,95678,Roseville,Placer,View Map
2356,95679,Rumsey,Yolo,View Map
2357,95680,Ryde,Sacramento,View Map
2358,95681,Sheridan,Placer,View Map
2359,95682,Shingle Springs,El Dorado,View Map
2360,95683,Sloughhouse,Sacramento,View Map
2361,95684,Somerset,El Dorado,View Map
2362,95685,Sutter Creek,Amador,View Map
2363,95686,Thornton,San Joaquin,View Map
2364,95687,Vacaville,Solano,View Map
2365,95688,Vacaville,Solano,View Map
2366,95689,Volcano,Amador,View Map
2367,95690,Walnut Grove,Sacramento,View Map
2368,95691,West Sacramento,Yolo,View Map
2369,95692,Wheatland,Yuba,View Map
2370,95693,Wilton,Sacramento,View Map
2371,95694,Winters,Yolo,View Map
2372,95695,Woodland,Yolo,View Map
2373,95696,Vacaville,Solano,View Map
2374,95697,Yolo,Yolo,View Map
2375,95698,Zamora,Yolo,View Map
2376,95699,Drytown,Amador,View Map
2377,95701,Alta,Placer,View Map
2378,95703,Applegate,Placer,View Map
2379,95709,Camino,El Dorado,View Map
2380,95712,Chicago Park,Nevada,View Map
2381,95713,Colfax,Placer,View Map
2382,95714,Dutch Flat,Placer,View Map
2383,95715,Emigrant Gap,Placer,View Map
2384,95717,Gold Run,Placer,View Map
2385,95720,Kyburz,El Dorado,View Map
2386,95721,Echo Lake,El Dorado,View Map
2387,95722,Meadow Vista,Placer,View Map
2388,95724,Norden,Nevada,View Map
2389,95726,Pollock Pines,El Dorado,View Map
2390,95728,Soda Springs,Nevada,View Map
2391,95735,Twin Bridges,El Dorado,View Map
2392,95736,Weimar,Placer,View Map
2393,95741,Rancho Cordova,Sacramento,View Map
2394,95742,Rancho Cordova,Sacramento,View Map
2395,95746,Granite Bay,Placer,View Map
2396,95747,Roseville,Placer,View Map
2397,95757,Elk Grove,Sacramento,View Map
2398,95758,Elk Grove,Sacramento,View Map
2399,95759,Elk Grove,Sacramento,View Map
2400,95762,El Dorado Hills,El Dorado,View Map
2401,95763,Folsom,Sacramento,View Map
2402,95765,Rocklin,Placer,View Map
2403,95776,Woodland,Yolo,View Map
2404,95798,West Sacramento,Yolo,View Map
2405,95799,West Sacramento,Yolo,View Map
2406,95812,Sacramento,Sacramento,View Map
2407,95813,Sacramento,Sacramento,View Map
2408,95814,Sacramento,Sacramento,View Map
2409,95815,Sacramento,Sacramento,View Map
2410,95816,Sacramento,Sacramento,View Map
2411,95817,Sacramento,Sacramento,View Map
2412,95818,Sacramento,Sacramento,View Map
2413,95819,Sacramento,Sacramento,View Map
2414,95820,Sacramento,Sacramento,View Map
2415,95821,Sacramento,Sacramento,View Map
2416,95822,Sacramento,Sacramento,View Map
2417,95823,Sacramento,Sacramento,View Map
2418,95824,Sacramento,Sacramento,View Map
2419,95825,Sacramento,Sacramento,View Map
2420,95826,Sacramento,Sacramento,View Map
2421,95827,Sacramento,Sacramento,View Map
2422,95828,Sacramento,Sacramento,View Map
2423,95829,Sacramento,Sacramento,View Map
2424,95830,Sacramento,Sacramento,View Map
2425,95831,Sacramento,Sacramento,View Map
2426,95832,Sacramento,Sacramento,View Map
2427,95833,Sacramento,Sacramento,View Map
2428,95834,Sacramento,Sacramento,View Map
2429,95835,Sacramento,Sacramento,View Map
2430,95836,Sacramento,Sacramento,View Map
2431,95837,Sacramento,Sacramento,View Map
2432,95838,Sacramento,Sacramento,View Map
2433,95840,Sacramento,Sacramento,View Map
2434,95841,Sacramento,Sacramento,View Map
2435,95842,Sacramento,Sacramento,View Map
2436,95843,Antelope,Sacramento,View Map
2437,95851,Sacramento,Sacramento,View Map
2438,95852,Sacramento,Sacramento,View Map
2439,95853,Sacramento,Sacramento,View Map
2440,95860,Sacramento,Sacramento,View Map
2441,95864,Sacramento,Sacramento,View Map
2442,95865,Sacramento,Sacramento,View Map
2443,95866,Sacramento,Sacramento,View Map
2444,95867,Sacramento,Sacramento,View Map
2445,95887,Sacramento,Sacramento,View Map
2446,95894,Sacramento,Sacramento,View Map
2447,95899,Sacramento,Sacramento,View Map
2448,95901,Marysville,Yuba,View Map
2449,95903,Beale Afb,Yuba,View Map
2450,95910,Alleghany,Sierra,View Map
2451,95912,Arbuckle,Colusa,View Map
2452,95913,Artois,Glenn,View Map
2453,95914,Bangor,Butte,View Map
2454,95915,Belden,Plumas,View Map
2455,95916,Berry Creek,Butte,View Map
2456,95917,Biggs,Butte,View Map
2457,95918,Browns Valley,Yuba,View Map
2458,95919,Brownsville,Yuba,View Map
2459,95920,Butte City,Glenn,View Map
2460,95922,Camptonville,Yuba,View Map
2461,95923,Canyon Dam,Plumas,View Map
2462,95924,Cedar Ridge,Nevada,View Map
2463,95925,Challenge,Yuba,View Map
2464,95926,Chico,Butte,View Map
2465,95927,Chico,Butte,View Map
2466,95928,Chico,Butte,View Map
2467,95929,Chico,Butte,View Map
2468,95930,Clipper Mills,Butte,View Map
2469,95932,Colusa,Colusa,View Map
2470,95934,Crescent Mills,Plumas,View Map
2471,95935,Dobbins,Yuba,View Map
2472,95936,Downieville,Sierra,View Map
2473,95937,Dunnigan,Yolo,View Map
2474,95938,Durham,Butte,View Map
2475,95939,Elk Creek,Glenn,View Map
2476,95940,Feather Falls,Butte,View Map
2477,95941,Forbestown,Butte,View Map
2478,95942,Forest Ranch,Butte,View Map
2479,95943,Glenn,Glenn,View Map
2480,95944,Goodyears Bar,Sierra,View Map
2481,95945,Grass Valley,Nevada,View Map
2482,95946,Penn Valley,Nevada,View Map
2483,95947,Greenville,Plumas,View Map
2484,95948,Gridley,Butte,View Map
2485,95949,Grass Valley,Nevada,View Map
2486,95950,Grimes,Colusa,View Map
2487,95951,Hamilton City,Glenn,View Map
2488,95953,Live Oak,Sutter,View Map
2489,95954,Magalia,Butte,View Map
2490,95955,Maxwell,Colusa,View Map
2491,95956,Meadow Valley,Plumas,View Map
2492,95957,Meridian,Sutter,View Map
2493,95958,Nelson,Butte,View Map
2494,95959,Nevada City,Nevada,View Map
2495,95960,North San Juan,Nevada,View Map
2496,95961,Olivehurst,Yuba,View Map
2497,95962,Oregon House,Yuba,View Map
2498,95963,Orland,Glenn,View Map
2499,95965,Oroville,Butte,View Map
2500,95966,Oroville,Butte,View Map
2501,95967,Paradise,Butte,View Map
2502,95968,Palermo,Butte,View Map
2503,95969,Paradise,Butte,View Map
2504,95970,Princeton,Colusa,View Map
2505,95971,Quincy,Plumas,View Map
2506,95972,Rackerby,Yuba,View Map
2507,95973,Chico,Butte,View Map
2508,95974,Richvale,Butte,View Map
2509,95975,Rough And Ready,Nevada,View Map
2510,95976,Chico,Butte,View Map
2511,95977,Smartville,Nevada,View Map
2512,95978,Stirling City,Butte,View Map
2513,95979,Stonyford,Colusa,View Map
2514,95980,Storrie,Plumas,View Map
2515,95981,Strawberry Valley,Yuba,View Map
2516,95982,Sutter,Sutter,View Map
2517,95983,Taylorsville,Plumas,View Map
2518,95984,Twain,Plumas,View Map
2519,95986,Washington,Nevada,View Map
2520,95987,Williams,Colusa,View Map
2521,95988,Willows,Glenn,View Map
2522,95991,Yuba City,Sutter,View Map
2523,95992,Yuba City,Sutter,View Map
2524,95993,Yuba City,Sutter,View Map
2525,96001,Redding,Shasta,View Map
2526,96002,Redding,Shasta,View Map
2527,96003,Redding,Shasta,View Map
2528,96006,Adin,Modoc,View Map
2529,96007,Anderson,Shasta,View Map
2530,96008,Bella Vista,Shasta,View Map
2531,96009,Bieber,Lassen,View Map
2532,96010,Big Bar,Trinity,View Map
2533,96011,Big Bend,Shasta,View Map
2534,96013,Burney,Shasta,View Map
2535,96014,Callahan,Siskiyou,View Map
2536,96015,Canby,Modoc,View Map
2537,96016,Cassel,Shasta,View Map
2538,96017,Castella,Shasta,View Map
2539,96019,Shasta Lake,Shasta,View Map
2540,96020,Chester,Plumas,View Map
2541,96021,Corning,Tehama,View Map
2542,96022,Cottonwood,Shasta,View Map
2543,96023,Dorris,Siskiyou,View Map
2544,96024,Douglas City,Trinity,View Map
2545,96025,Dunsmuir,Siskiyou,View Map
2546,96027,Etna,Siskiyou,View Map
2547,96028,Fall River Mills,Shasta,View Map
2548,96029,Flournoy,Tehama,View Map
2549,96031,Forks Of Salmon,Siskiyou,View Map
2550,96032,Fort Jones,Siskiyou,View Map
2551,96033,French Gulch,Shasta,View Map
2552,96034,Gazelle,Siskiyou,View Map
2553,96035,Gerber,Tehama,View Map
2554,96037,Greenview,Siskiyou,View Map
2555,96038,Grenada,Siskiyou,View Map
2556,96039,Happy Camp,Siskiyou,View Map
2557,96040,Hat Creek,Shasta,View Map
2558,96041,Hayfork,Trinity,View Map
2559,96044,Hornbrook,Siskiyou,View Map
2560,96046,Hyampom,Trinity,View Map
2561,96047,Igo,Shasta,View Map
2562,96048,Junction City,Trinity,View Map
2563,96049,Redding,Shasta,View Map
2564,96050,Klamath River,Siskiyou,View Map
2565,96051,Lakehead,Shasta,View Map
2566,96052,Lewiston,Trinity,View Map
2567,96054,Lookout,Modoc,View Map
2568,96055,Los Molinos,Tehama,View Map
2569,96056,Mcarthur,Lassen,View Map
2570,96057,Mccloud,Siskiyou,View Map
2571,96058,Macdoel,Siskiyou,View Map
2572,96059,Manton,Tehama,View Map
2573,96061,Mill Creek,Tehama,View Map
2574,96062,Millville,Shasta,View Map
2575,96063,Mineral,Tehama,View Map
2576,96064,Montague,Siskiyou,View Map
2577,96065,Montgomery Creek,Shasta,View Map
2578,96067,Mount Shasta,Siskiyou,View Map
2579,96068,Nubieber,Lassen,View Map
2580,96069,Oak Run,Shasta,View Map
2581,96070,Obrien,Shasta,View Map
2582,96071,Old Station,Shasta,View Map
2583,96073,Palo Cedro,Shasta,View Map
2584,96074,Paskenta,Tehama,View Map
2585,96075,Paynes Creek,Tehama,View Map
2586,96076,Platina,Shasta,View Map
2587,96078,Proberta,Tehama,View Map
2588,96079,Shasta Lake,Shasta,View Map
2589,96080,Red Bluff,Tehama,View Map
2590,96084,Round Mountain,Shasta,View Map
2591,96085,Scott Bar,Siskiyou,View Map
2592,96086,Seiad Valley,Siskiyou,View Map
2593,96087,Shasta,Shasta,View Map
2594,96088,Shingletown,Shasta,View Map
2595,96089,Shasta Lake,Shasta,View Map
2596,96090,Tehama,Tehama,View Map
2597,96091,Trinity Center,Trinity,View Map
2598,96092,Vina,Tehama,View Map
2599,96093,Weaverville,Trinity,View Map
2600,96094,Weed,Siskiyou,View Map
2601,96095,Whiskeytown,Shasta,View Map
2602,96096,Whitmore,Shasta,View Map
2603,96097,Yreka,Siskiyou,View Map
2604,96099,Redding,Shasta,View Map
2605,96101,Alturas,Modoc,View Map
